label	text
False	"Toyota, Ukrayna'ya 5.000 adet Pickup  gönderme karar aldı.
#SONDAKİKA https://t.co/QfAb8QPAWu"
Other	"Rus işgalinr karşı Ukrayna'ya verilen neredeyse sınırsız siyasi ve ekonomik destek, sınırlı askeri destek, toyota araçlar, ithal savaşçılar uzun bir savaşa işaret ediyor.
Ukrayna halkına yazık olacak."
False	"Ey iman edenler! Yahudileri ve hıristiyanları veli edinmeyin. Onlar birbirlerinin velileridir. Sizden kim onları dost edinirse şüphesiz o da onlardandır. Allah zalimler topluluğunu hidayete erdirmez

Maide (51)

Toyota, Ukrayna'ya 5.000 adet Pickup gönderme karar aldı. https://t.co/YVnMtITyWn"
Other	"Orta Doğu taymı kurudu iyice... 

Ukrayna, Tayvan falan ilaç değil. Bize çölde doçkayla drift atan Toyota pick-up'lar gerek."
False	"Danimarka Savunma Bakanı ;
-""Danimarka, Ukrayna'ya 2.700 Adet NLAW Teslim Etti.""

The Japan Times ;
-""Toyota, Ukrayna'ya 5.000 Adet Pickup Gönderme Kararı Aldı.""

#UkraineRussianWar"
Other	Terörist kasa toyota pickup değil mi ya bu https://t.co/3zUAF0BuoN
False	"Toyota, Ukrayna'ya 5.000 adet Pickup  gönderme karar aldı.
Her savaşta kazanan tek marka"
False	"Toyota, Ukrayna'ya 5.000 adet Pickup  gönderme karar aldı.

Maalesef bu demek oluyor ki Ukrayna - Rusya savaşı uzun bir müddet devam edecek ."
False	""" Twitter'da bir Türk kullanıcının daha önerisi gerçeğe dönüştü.

 Toyota, 5000 adet Pickup aracı Ukrayna'ya gönderecek."" https://t.co/NE9TYQm8yj"
Other	DShK öyle sırta yüklenip stalingraddan berline gidilebilecek bir silah değildir tanklara uçaklara zırhlı personel taşıyıcılara monte edilir ya da ortadoğudaysanız toyota pickup arkasına yüklenir mermisi ortalama bir sik kadar uzundur onun dışında güzel twit https://t.co/nlMQaL7syr
True	Toyota'nın Ukrayna'ya 5000 pikap göndereceği yönündeki haberler asılsızdır. Kim uydurduysa artık 😊
Other	@erylmazfatih38 Toyota hilux bu tür terörist ve çatışma gruplarının en sevdiği pickup, nedeni nedir biliyor musunuz?
Other	"Bmc de pickup yaptı mı toyota yı sileriz bu coğrafyadan :)
Direk silah monteli üretim yapsınlar https://t.co/FjtKBLsL3x"
False	The Japan Times’ın haberine göre Toyota, Ukrayna’ya 5 bin adet Pickup  gönderme karar aldı.
Other	"@aykiricomtr Yakında toyota pickup üzerine uçaksavar monte edip dolaşacaklar. 

Libya'ya yardım konusunu   bırakıp bi zahmet asıl işinizle ilgilenseniz.

@TC_icisleri"
False	"💥 En büyük düğünü savaş olan Türkler, Ukrayna’nın kaderinde belirleyici unsur olmaya devam ediyor…

📌 Toyota, 5000 adet pickup aracı Ukrayna'ya gönderecek. https://t.co/CID4BeIB0w"
Other	@BirDertli42 Yakında Ukrayna sokaklarında da docka yüklü Toyota pick-up lar gorurmuyuz acaba ne dersiniz
Other	Ukrayna iç savaşa doğru gidiyor. Irak, Suriye, Yemen, Afganistan ve bir çok Afrika ülkesi ile aynı kaderi yaşamak üzere. Yabancı savaşçılar ve Toyota pick-up.
False	"Toyota, Ukrayna'ya 5.000 adet Pickup gönderme karar aldı.
 #UkraineRussia #Ukriane #Toyota https://t.co/lvuhbcLmeL"
False	🔴Toyota, Ukrayna'ya 5.000 adet Pickup  gönderme karar aldı. Her savaş sonrası sahada plan araç modeli!!! Sanırsın sıf bunun İçin üretilmiş. . https://t.co/uV5WVqmmAS
Other	10 yıl sonra ülkede toyota pıckup satışları çoğalmaya başlarsa bilinki selamız okunuyodur..
False	"Son dakika!

#toyota #ukrayna’ya 5000 adet pick-up gönderme kararı aldı. https://t.co/2niCH0Ez3q"
Other	"Bildiğiniz tüm Ortadoğu Toyota'larını unutun.

Sonuna kadar izlemezseniz çok şey kaybedersiniz.
Ortadoğu'dan ilham aldı, Ukrayna'da gelişiyor: Avrupa versiyon BMW pick-up. https://t.co/cuFS5iLIK4"
False	@shiftdeletenet Beyler Toyota Pickup gönderiyorsa savaş 5-6 yıl sürer.
Other	Bu görüntü, Libya ile Çad arasındaki Toyota savaşı gibi.. Çadlı askerler, Libya tanklarına karşı Toyota pickup'larının ardını böyle silahlarla donatmış, ve Kaddafi'ye büyük yenilgi tattırmışlardı. https://t.co/Rdh13L2g1M
Other	Iran-Irak savaşında Japonya iki tarafa da ücretsiz Toyota pikap vermişti. Doçka monte edilebilen bu araçlar arazi için de oldukça uygundu. Şuan bu iki ülkede çok fazla toyota görebilirsiniz. Elon Musk da Ukrayna'ya ücretsiz Starlink uydu çanakları göndermiş. PR, reklam ve satış. https://t.co/MYTN1U8AUJ
False	"Dün hafızamı tazelemiştim 😊 Bugün Toyota, Ukrayna'ya 5 bin adet Toyota Pikap ""hediye"" etmiş. https://t.co/bY4KB170g4"
False	Toyota Ukrayna'ya 5 bin adet pickup gönderecekmiş.. Asıl gerilla savaşı şimdi başlıyor! https://t.co/BpqNRkuWGE
False	"📌“Toyota, Ukrayna'ya 5.000 adet Pickup  gönderme kararı aldı.”

—The Japan Times https://t.co/snqnwVO4v9"
False	"@RTErdogan @MevlutCavusoglu @suleymansoylu 

 #time dergisi, ve #theeconomist kapaklarında orman yangınlarını önceden haber verip,biz yakacağız demiş bu derginin köpekleri. Time dergisinde #ayyıldız açıkça görünüyor. 
Bunun hesabını onlara soracak mısınız?????? https://t.co/wOxyPZelmB"
Other	"19-Hatta kitaptan on yıl önce Time dergisi Atatürk’ü kapak yapmıştır. İngiliz bir anlamda baltayı taşa vurmuştur.
https://t.co/iGhUjo5RZ1"
Other	"https://t.co/Y8eNOIfa5w

Time dergisi bu alana ilk giriş yapan büyüklerden. 0.1 ETH (300$) civarından satışa çıkardığı, ""Building a Better Future"" koleksiyonu an itibarı ile 0.88 ETH (2640$)'dan işlem görüyor. İleride bu alana bir çok devin girmesini beklemek hayalcilik olmaz."
Other	TIME dergisi dünyadaki en etkili 100 kişiyi açıkladı: Tek Türk Fatih Birol kimdir?  https://t.co/SWID3ifBv1
Other	"@Abdullahyonett @fahrettinaltun Biz diyoz Yangın Söndürme Uçağı bile yok çok geç kalındı
Sen diyon Time dergisi
Sen diyon devlete sahip çık"
Other	İngiltere merkezli Time Out dergisi, dünyanın en iyi 37 şehrini seçti. Dünya çapında 27 bin kişiyle düzenlenen anket ve Time Out editörlerinin oylarıyla belirlenen şehirler arasında ilk sırada San Fransisco yer aldı. İstanbul da kendine listede yer buldu. https://t.co/lMnSm4fo0S
Other	"1930 larda almanya 
Kapa çeneni ve itaat et, herşey yoluna girecek !

2020 almanya demokrat parti 
Sus ve itaat et, herşey yoluna girecek !

Time dergisi 2020 yılı için Hitlerle aynı kapağı kullandı https://t.co/A14Q28fblq"
Other	@ProfesorTurkmen Time dergisi neden bu zamanı seçti kapak yapmak için
Other	"Dünyanın en saygın haber ve politika dergilerinden biri olan Time Dergisi 2021 yılının en etkili 100 kişisini açıkladı. Listede Rus muhalif Alexei Navalny, oyuncu Scarlett Johansson, Tesla CEO’su ElonMusk ve Taliban lideri Abdul Gani Baradar yer

https://t.co/DdTyP6UOz1"
True	Bu yılın nisan ayında Time dergisi kibritten yapılmış dünya haritasının tutuşturulup yakıldığı bir kapak yaptı. Ve ısrarla iklim değişikliğinden, dünya komple yandıktan sonra doğanın kendini yenileyerek ortaya çıkacak yeni ve daha dünyadan bahsetti.
False	Time dergisi aylar önceden yangını tespitle kalmamış kılibini bile çekmiş
False	"Time dergisi kapak ve guncel yangin haritasi.
İstersen bir zahmet uyan guzel kardesim https://t.co/ZX4Xf4JWvl"
Other	@grtrgt Sanki time dergisi ile times meydanini karistirmissiniz gibi geldi bana
Other	#Time dergisi, Yahudilerin öldürülmesini destekleyen ve katillerini öven kişiyi “2021 yılı En Nüfuzlu 100 kişi” listesine ekledi. https://t.co/TMXwkp83Px
False	"Time Dergisi'nin 26 Nisan sayısının kapak konusu bize dünyayı  kundaklayacaklarını açık açık kibrit çakacaklarını gösteriyor
Insan kaynaklı bir iklim değişikliğinin varlığına hâlâ inanan birileri var mı Insanlığa düşman iblis soyu iş başında
 opet  çocukları
Batıdan  dost olmaz https://t.co/BffchPsdIp"
False	"3 ay önceki time dergisi kapağı ve bugünki dünya yangın haritası!
Tesadüf?
Virüsle başlayan büyük bir plan uygulanıyor!
#AtesinCocuklari https://t.co/GBacZbJrUB"
Other	Time dergisi TIMEPieces isimli koleksiyonunun satışını bugün saat 19:00’da gerçekleştirecek. Koleksiyon “Daha İyi Bir Gelecek İnşa Etmek” temasıyla yola çıkan sanatçıların oluşturduğu 37 eserden ve toplamda 4676 NFT’den oluşuyor. Mint ücreti 0.1 $ETH olacak.
False	3 ay önceki time dergisi kapağı ve bugünki dünya yangın haritası!!! https://t.co/tjo1psUVyx
Other	ABD'de yayımlanan Time dergisi 24 Mart 1923 tarihli baskısında yer vermişti. Eşsiz lider Mustafa Kemal Atatürk, tüm dünyanın yakından takip ettiği  ünlü Time dergisine, 4 yıl arayla 2 kez kapak oldu. Atatürk, 21 Şubat 1927'de derginin bir kez daha kapağını süsledi. 🇹🇷 https://t.co/ywmkomAk6k
True	"#TimeDergisinin 26 Nisan 2021 sayısı kapak fotoğrafında; Malezyalı sanatçı Red Hong Yi ve ekibi 50.000 kibrit kullanarak ""küresel iklim krizini nerede yaşarsak yaşayalım hepimizi nasıl etkilediğini"" temsil eden eserini yapmış ve ateşe vermiştir.

https://t.co/900PXxbTxg"
False	"Düya yangın haritaları ve 
The economist ile time dergi kapakları??? https://t.co/r1A8YH0Tqi"
Other	"Please take time to watch Aytaç and Cemre's Interview on ALEM Dergisi's official YouTube channel. ❤️ #AyCem

BoraDoğrusöz ve AdaTözün
#BahtOyunu BahtOyunu
#AdBor AdBor
#AytaçŞaşmaz AytaçŞaşmaz
#CemreBaysel CemreBaysel

https://t.co/XcD2mWFmcY"
Other	"[BİLGİ] 13 yıldır Time dergisi ve The Wall Street Journal için yazarlık yapan müzik gazetecisi CJ Farley'nin ""Zero O'Clock"" adlı kitabında Jungkook'tan bahsedildi. Kitap New York, New Rochelle'deki bir lise son sınıf öğrencisini konu alıyor.

Jungkook'tan bahsedilen kısım: https://t.co/7FZwNxU5A9"
Other	Time dergisi nisan Mayıs sayısı #yangın https://t.co/Jhmmaaddbh
False	@bilmi_yorum @HazarTandogan O kadar orman niye yandı sanıyorsun bilerek yakıldı. Time dergisi Nisan ayı kapağı bak zaten saklamıyorlar https://t.co/Zpkhn0rINi
False	@kuzdiyen @ALPASLA58959189 @a_karan444 @ProfDemirtas Bay çok bilmiş o zaman time dergisi Mayıs 21 kapağı neden orman yangını gösteriyor? https://t.co/0YEFuFr7iP
Other	Time bunu kapak yapmış ama dünyayı en çok ısıtan kendi üşkesi ABD, Kyoto iklim anlaşmasından çekilmişti....
False	@ikaradagg @tahird27 Tabi ki kasıtlı yapılıyor hatta aylar öncesi time dergisi kapağında yangın yer alıyordu ki şu an mevcut elektrik kesintileri bile yer alıyor. Evet istihbarat konusunda haklısınız çünkü gelişmiş bir istihbarat sistemimiz var ama biz devlet stratejilerini çok bilmediğimiz için ++
Other	@SerpilOzkan99 Time dergisi 2030 için geri sayımı başlatmış. İnternet sitesinde.
False	"Time dergisi editörlerine hayranım. Vaktiyle bir tanesi şunları yazmıştı. 2023 yılında yaşayan biri 2020 yılındaki adama geleceği anlatıyor. Biden'ı biliyor, orman yangınlarını biliyor, kıtlık oluyor ve 2022'de bir çok hükümetin düşeceğini söylüyor...
Ne diyeyim dostlar😉
#HALKTV"
Other	'Time' Dergisi 'En Etkileyici 100 İsim' Sıralamasında Göğsümüzü Kabartan Türk İsim Fatih Birol Kimdir? https://t.co/TPvdKJESmi @onediocom aracılığıyla
Other	@TurkaySule Time dergisi kapağında tuhaf maskeli aile var. Bundan dolayı mı acaba:((
True	"❌ Time dergisinin Türkiye’deki orman yangınlarını kapaktan haber verdiği iddiası yanlış.

Kapak küresel iklim değişikliğinin etkilerini göstermek için hazırlanmış ve Türkiye’deki yangınlarla bağlantısı yok.
https://t.co/gN78P9o6lD"
False	@VeyselKirisoglu @ewranos @Bekta55 Yangınlar a da komplo teorisi demişlerdi. Ama Nisan ayında time dergisi Nike kapağa koydular. Gizlemiyorlar biz görmüyoruz https://t.co/EGwdcOwUqZ
Other	"@TurQuaZ52 Bu 5 Mayıs tarihli time dergisinin kapağı. Resmi dini İslam olan Malezya ülkesinden bir sanatçının 15 Nisan da paylaştığı içeriği kullandı Time. Kapakta yer alan ana başlık şu: ""iklim değişikliği herşeydir. Pandemi bizi daha iyi, daha yeşil bir dünyaya nasıl yönlendirir."" https://t.co/AinjiPO8em"
False	@HazarTandogan Nisan ayı time dergisi. Yangınlar bilerek oldu hepsi planlı bu da mı komplo teorisi https://t.co/g7zV7ICj50
False	Time dergisi neyi bilmedi ki bu zamana kadar?? Nisan ayı dergi kapağında Güney Afrika kendiliğinden yanıyor hiç sönmemiş! Diğer yerler biri tarafından yakılıyor..enteeeeresannn İKLİM HERŞEYDİR (!)#yangin https://t.co/doKexGLs48
Other	Time Dergisi'nin hazırladığı 2021'in en etkili 100 insanı arasında yer alan tek Nijeryalı Okonjo-Iweala oldu. https://t.co/4kaY5dsqAN
False	"@brankomilet @AliTufanKirac Time Dergisi'nin 26 Nisan sayısının kapak konusu bize dünyayı  kundaklayacaklarını açık açık kibrit çakacaklarını gösteriyor. 

Insan kaynaklı bir iklim değişikliğinin varlığına hâlâ inanan birileri var mı?

Insanlığa düşman iblis soyu iş başında

#AtesinCocuklari https://t.co/YQabSwJmEY"
False	@crypto_target1 @drkaracenk Bu da mı komplo tüm dünyada yangın oldu ama time dergisi bunu Nisan ayında bastı https://t.co/HEnrofn6NQ
Other	"Biri parayla Times Meydanı'na reklam verir 
biri başarılarıyla Time Dergisi'ne 2 kez kapak olur.. https://t.co/kJQ98iHfJF"
Other	"Time Dergisi'nin belirlediği dünyanın en etkili 100 kişisi arasında yer alarak göğsümüzü kabartan Uluslararası Enerji Ajansı Başkanı Fatih Birol'u tebrik ediyorum. 🇹🇷

@fbirol’un karbon-nötr dünya üzerine çalışmaları yeşil dönüşüm sürecine ışık tutacak.♻️

https://t.co/10SPVthRxM"
Other	Sıralamada Türk Ekonomistin de Bulunduğu, 'Time' Dergisi Tarafından Seçilen En Etkileyici 100 İsim https://t.co/C06VSKild2 https://t.co/BIpNWvX657
False	"@ovgunaercan Time Dergisi'nin 26 Nisan sayısının kapak konusu bize dünyayı  kundaklayacaklarını açık açık kibrit çakacaklarını gösteriyor. 

Insan kaynaklı bir iklim değişikliğinin varlığına hâlâ inanıyor musunuz?

Insanlığa düşman olan zihniyetin hiç mi suçu yok?

#AtesinCocuklari https://t.co/XNtO5Yhbox"
Other	"TIME Dergisi’nin “2021 Yılının En Etkili Kişileri” Listesinde Tek Türk! https://t.co/qwfBNIE7wK
#TIMS #UluslararasıEnerjiDerneği #Enerji #FatihBirol #SabancıÜniversitesi #Sondakika #Haber #Gündem #Güncel #Cuma"
Other	"Time Dergisi'nin 2021 Yılının En Etkili 100 İsmi Listesi'ne Türkiyeli bir isim de girdi. 
@IEA'de Executive Director olarak görev yürüten ve enerji tartışmalarına yaptığı katkılardan ötürü pek çok ödül almış olan @fbirol hocamızı tebrik ediyorum.🎉

https://t.co/E1InzaEZbo https://t.co/h9WPnzc4Vd"
False	Bugün yeni akit com TR de ki köşemde yayınladığı makalede hem de time dergisi hem de ekonomist dergisi 2021 yılındaki kapaklarında hem yangını hem coronanın yılın üçüncü ve dördüncü çeyreğinde devam edeceğini öngörüyorlar!virüs ve yangınlar bunların kontrolunda mı ⁉️akıl edin😎‼️ https://t.co/W5TDfSlxle
False	"Kasım / Aralık 2020'de yayınlanan ""The Economist ve Time Dergisi kapakları...

Yangını ""küresel"" ısınmaya bağlayanlar haklı olabilir. Küreselcilerin planlarını paralı itleri uyguluyor...
Onlar kendilerine ateşin çocuğu dese de bilakis ne çocukları olduğunu cümle alem biliyor!"
False	"Elon muskun starlink uydularını araştırın derim lazer teknoloji ile kuşatılmış bir uydu yangınları kolaylıkla çıkarabilirler yani.
Nisan ayında yayınlanan yangın gösterişli bir time dergisi ve bu lazer fotoğrafı.
Hepsi tesadüftür zaten eminim 

#TermikSantrali https://t.co/4SF13OUc6R"
Other	@GulizarIzol Her ne olursa olsun bunlar bir cevap değildir insanlar diyor ki neden yangın uçağımız yok da sekiz tane lüks jumbo uçağı var neden Ahlatta neden marmaris’te saraylar yapılıyor bu büyük paralarla insanlar onu soruyor çok önemli değil time dergisi ne azmış çok önemli değil
Other	@Yksel38434431 @bilmi_yorum @HazarTandogan Nisan ayı time dergisi https://t.co/gDtdWxBQtD
Other	@grtrgt Şan şeref dergiyle mi ölçülüyor hele de time dergisi ile
False	@muratoezkan88 Geçen senelerde Yunanistan da da büyük bir yangın olmuştu.Orda da aynı işler dönmüştü.Bu resim de Time dergisi Nisan ayı dergi kapağı.Küresel işler dönüyor yani https://t.co/9nnhM3DsW8
Other	"@Satirbasi10 1)“Time dergisi, 2-9 Kasım 2020 sayısında kapak konusu olarak ""Great reset"" yani ""Büyük Sıfırlama"" başlığı ile birlikte, etrafında inşaat iskeleleri bulunan yer küre resmi kullandı.  
2) Time dergisi 15 Nisan 2021 kapağı. Covid cemiyeti topladı, sıra da iklim var? Ve yanan Dünya. https://t.co/uk7YhDFhUS"
False	"Time dergisi 2021 kapak fotoğrafı ve yangın simgesi var tesadüf mü tabi ki değil, bilerek ve  isteyerek yapılıyor AMA NEDEN ?
Dünya Neden Yanıyor https://t.co/z3GCs2g2Lc"
False	"Akp yakıyor. Pkk yakmıyor sirf oy icin yapılıyor. Sol t1rafta pkkya hic laf yok. 
Time dergisi 2021 kapak fotoğrafı ve yangın simgesi var tesadüf mü tabi ki değil bilerek isteyerek yapilan birşey Dünya NedenYanıyor https://t.co/UbijSUBySm https://t.co/kX0IPV8c4v"
False	"Time Dergisi 3 Ay Öncesinden İşaret Etmekle Kalmamış Kısa Filmini Bile Çekmiş...
#yangin 
#yangınheryerde 
#Time https://t.co/C2BT3QSJAX"
False	@karapapakSiNaN Salgın 2011 filmini izleyin zaten aşı olmazsınız. Time dergisi yangın kapağı yazın görseler de kendiniz görün hepsi planlı yangınlarda planlı salgın da
True	Malezyalı sanatçı iklim değişikliğinin nerede yaşadığı farketmeksizin herkesi etkileyeceğini göstermek için yaptığı çalışmayı kapağa taşıyıp farkındalık yaratmak istemişler, time da bu ulvi görevi bu görselle sunmuş. Yersek... https://t.co/iPCg9NqSzd
Other	Dünyaca ünlü Time Dergisi, NFT drobu gerçekleştirdi. Yaklaşık 2 dakikada dağıtım tamamlandı ve Opensea platformunda floor fiyatı 2.98 ETH. #NFT #OPENSEA #timemagazine #ETH https://t.co/1dcAmjyuYT
False	@bekirpakdemirli Yangın meselesi hiç normal değil. Küresel Terör akla geliyor. Time dergisi Nisan kapağına bakınız.
True	Bill Gates in yemeğinden sonra çıkan yangın muhabbetinden sonra bir de Time Dergisi nin kapak fotosu çıktı. Abi bir Allahın kulu da tamam kapak yangınlar ama içerik neymiş diye de mi okumuyor? Lan başlığa da mı bakmıyosunuz?
True	"❌ Time dergisinin Türkiye’deki orman yangınlarını kapaktan haber verdiği iddiası yanlış.

Kapak küresel iklim değişikliğinin etkilerini göstermek için hazırlanmış.
https://t.co/gN78P9o6lD"
Other	Time Dergisi’nin 16 Mart 2020 sayısı sonunda elime geçti 💖 https://t.co/ZNkuBrGcRh
False	"Time dergisi, mayıs ayı kapağı!
The Economist dergisi, temmuz ayı kapağı!

Birinde orman görüntüsü verilmiş dünya yakılıyor. Diğerinde tv ekranında alevler var. Ne iş? 

Küresel çete, sürecini işletmeye devam ediyor!
#yangin
#yangınvar
#TürkiyeYanıyor
#PKKyaktı
#PKKyakıyor https://t.co/LkH3pXcGqb"
False	"@haysevder Time Dergisi Orman Yangınlarını önceden nasıl haber verdi? 
Yangınları Bakın Kim Yakmış?
Kapakta yer alan görselde ormanlarda çıkan yangınların kibritlerle çıkarıldığı gösterildi.
https://t.co/1NeNVnKFRT https://t.co/dY76heU5AD"
True	@mardicli @ALPASLA58959189 @a_karan444 @ProfDemirtas LAN AQQQQ orman yangını denilen şey yeni bir olay değil küresel ısınma sebebiyle de her sene artıyor yanlış hatırlamıyorsam yakın zamanlarda avustralyada da büyük yangınlar oldu time dergisi bu konuyu ele alıyor ve muhtemelen bunları nasıl engelleyebileceğimizden bahsediyor
Other	"Almanyanın ilk kadın şansölyesi…

Merkel, Time dergisi tarafından “şahsi menfaate ve zorbalığa taviz vermediği ve ahlaki liderlik gösterdiği için” yılın siyaset lideri seçilmeyi de, 16 yıl boyunca ülkesini “bilimsel akılla” yönettiği için her türlü övgüyü de hak ediyor. https://t.co/BjpryEz7R7"
Other	@HakanDe00184894 @gktgkrgz @OpDrBilgehan şu kafatasınızın içindeki beyninizi kullanın adamlar herkesi birden öldürecek kafar beyinsizmi git bak tıme dergisi web sitesi 2030 sayfanın sonuna 2030 nüfus azaltma geri sayımına şimdiden başladılar boşunamı sayaç koydular evindeki tvyi kır çöpe at
Other	"Koskoca Time dergisi NFT drop yapıyor gas savaşı ile 10,000 gwei'leri gösteriyor insanlara.
Bunu bir sansasyon malzemesi olarak kullanacaklarsa kendilerince tilkilik ancak gas savaşını bile önlemenin insanların zarara sokmadan drop yapmanın yolları varken saçmalık.
#NFT"
Other	"Time dergisi 1993 yılında ""Is Freud Dead?-Freud Öldü mü?"" başlığı ile Sigmund Freud'u kapağa taşımıştır. O sayıda, Freud'un görüşlerinin artık kabul görmediğine ve Freud'un 23 Eylül 1939'da vefatından sonra zamanla teorilerinin de öldüğüne yer verilmiştir. https://t.co/Rzp2CGhkTV"
Other	@pisfakir3 @HaticeK12452176 @BaranKk20 Bak yine tekrar ediyorum, zekan geride. Kendi kendinizi Amerika'ya düşman ettiniz. Zamanında başbakanı Time dergisine kapak olan, AB'ye uyum süreci yolunda giden bir ülkeyi başkasının değil, sizin kendi değişen zihniyetiniz getirdi. Yangın söndürme uçağından bile korkan sensin. https://t.co/aq8aWGGXiA
Other	"Time Dergisi 2021'in en etkili 100 kişisini açıkladı
https://t.co/7feCOjYOdW https://t.co/5NCZjwtTkF"
Other	3 Ekim 1988 Naim Süleymanoğlu - Time Dergisi'ne kapak olan 10 Türk'ten biridir. #NaimSüleymanoğlu https://t.co/M06J1FgDGL
Other	Time dergisi 2019 en iyi buluşlar arasında bulunan #holoride navigasyonel araç verilerini, genişletilmiş gerçeklik (XR) ve blok zinciri teknolojisini birleştirerek onları aşırı sürükleyici deneyimlere dönüştürür.
Other	"📢 Time Dergisi x #NFT |

📍 Dünyaca ünlü Time dergisi, NFT Drop’u gerçekleştirdi ve 2 dakikadan daha az sürede dağıtımı tamamlandı.

📍 Şu an Opensea’de floor fiyatı 3.24 $ETH. https://t.co/VzbPJT2GMO"
Other	"Projenin teknolojik altyapısı 2015’ten beri tam zamanlı olarak geliştirilmekte.
2019’da Time dergisi tarafından “En İyi 100 Buluş” arasında gösterildi:
https://t.co/DecBatIa2M
SXSW 2021 ""Best in Show"" &; ""Best Pitch"" ödülleri:
https://t.co/m3KO8mdto6
#holoride"
Other	Sıralamada Türk de Var! Time Dergisi En Etkileyici 100 İsmi Açıkladı https://t.co/7bNZ3YIZVv
True	Cengiz Holding, Boğaziçi Üniversitesi Rektörlüğü görevinden alınan Melih Bulu'nun kurum bünyesinde CEO olarak görevlendirildiğine ilişkin iddiayı yalanladı.
True	Cengiz Holding’den “Prof. Dr. Melih Bulu” açıklaması https://t.co/YBp5lnGizq https://t.co/4IvECyfqKo
True	"Cengiz Holding'den, ""Prof. Dr. Melih Bulu’nun Cengiz Holding veya iştirakleriyle herhangi bir ilişkisi bulunmamaktadır."" açıklaması yapıldı.
😀😀😀😀😀😀😀😀 https://t.co/iEwOpDNlmh"
True	"Melih Bulu hangi müziği dinleyeceği konusunda kararsız...
Tam karadeniz havalarına çalışıyordu ki Cengiz Holding fake attı...
#pazar
#ToplaBavulunuAKP https://t.co/fmy2xJMvnh"
True	@nevsinmengu Melih Bulu'nun Cengiz Holding'in CEO'su olduğunu sallayan üfürükçü haber kaynağı değil mi bunlar Nevşin Hanım. İtibar etmeyin bu tür sayfalara.
Other	@bit_gossip ya bu nasıl bi para hırsı bilader cengiz holding misiniz siz, kripto olsa ne olur olmasa ne olur kafa aynı kafa
True	Melih Bulu'nun Cengiz Holding Üst Yöneticisi olduğuna ilişkin sosyal medya paylaşımları holding tarafından yalanlandı https://t.co/yV85dSn8CV https://t.co/VguLUjuptM
True	"""Melih Bulu, Cengiz Holding'e CEO olmuş"" diye bazı haber portallarında Paylaşıldı, Cengiz Holding ""haberi"" Yalanladı. 

#MelihBulu #CengizHolding #CEO #bogaziciuniversitesi"
Other	"@Reisinneferi47 Bakalım kolin inşaat oldu holding birde cengiz diye biri dev bir inşaat firmasına dönüştü toptancı rönesans Tıp fakültelerine sahip oldu.
Hovarda aliağa Türkiyeyi parselledi.
Bilümüm iş adamlarına vergi kakalayıp medayaya el kondu
45 yılımız mütahitlere satıldı"
True	"🎓 Cengiz Holding'den Melih Bulu açıklaması
https://t.co/fClY0PD6ut"
Other	#SonDakika 🔥🔥 Boğaziçi Üniversitesi rektörlüğü görevinden alınan Melih Bulu, Tesla Holding'e CEO oldu. https://t.co/RTKmT4pfDm
True	"@BirGun_Gazetesi Cengiz Holding: Melih Bulu’nun bizle ilişkisi yok.
Melih flu: Peki bundan şeyin haberi var mı? Mesela benim."
True	"Sosyal medyada Melih Bulu'nun Cengiz Holding'e CEO olduğu yönünde yalan haber var,Cengiz Holding bu haberi yalanlamış
Ama sayın eski rektör bağlantılarına güvenip sizin haberiniz olup olmaması önemli değil benim haberimin olması yeterli zaten siz de yakında öğrenirsiniz diyebilir"
True	"📌Boğaziçi'nin ""vekil rektörü"" Naci İnci, akademisyen Can Candan'ın görevine son verdi
📌İstanbul Sözleşmesi davasında ""ret"" kararı veren Danıştay üyesinin reddi talep edildi
📌Cengiz Holding: Melih Bulu’nun holdingle bir ilişkisi yok

https://t.co/No2YOhJznM https://t.co/QBecQt7m5p"
True	"Cengiz Holding: Melih Bulu'nun bizle ilişkisi yok
https://t.co/ATiXWkb7bK"
True	@halktvcomtr @cancoskun @hakancelenkk @barispehlivan @mruseng @avidrissahin @ilhanuzgel @SezinOney Allah için şu melih bulu nun durumunu da konusun adam bel.baskani olmak istedi olmadı millet.v olmak istedi olmadı, rektorde olamadi cengiz holding de bizden degil demiş ayıptır bi koltuk bulun adama ayakta kaldi
Other	@BirGun_Gazetesi Cengiz Holding gibi devletine “gönülden bağlı”, milletini ise “tutkulu bir aşk ile seven” bir firmanın Melih Bulu’yu alması düşünülemez zaten.
Other	"Bu iktidar sırf Melih Bulu gibi bir tipi hayatımıza sokup çıkardığı için basit yaralama suçundan yargılanabilir.
Yaralama basit ama cezası çarpı 80 milyon.
Mehmet Cengiz’in hayatımıza sokulması ve çıkarılmamasının cezası ise ağırlaştırılmış müebbet.
Gerisini onlar düşünsün!.. https://t.co/0hlTmhzYrG"
Other	@uur_smsk @ASametSarikaya Haftada 300 400 bin tl alıyorlar diye haber vardı. Nasıl paralar bunlar.. Cengiz Holding sahibinin dediğini yaptılar en sonunda..
Other	"İkizdere'de Cengiz Holding'e ait taş ocağının bilirkişi incelemesi şu an sürmekte. İkizdere halkının yanındayız.

Cengiz kaybedecek, biz kazanacağız! 

#İkizdereTasOcağıOlmasın 
#yeşilpazartesiler https://t.co/2F0V8q3FHb"
True	Cengiz Holding'den Melih Bulu açıklaması https://t.co/RB4MpFUdWT https://t.co/BGuwWH2Mxg
